fk_euv,fecha_recepcion,fecha_hechos,SubtipoOrd,dependencia,pk_dependencia,MunHecho
3117600165,22/02/2018,06/02/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600165,22/02/2018,06/02/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600166,22/02/2018,24/11/2015,Emergencia,PODER JUDICIAL,176,Tizimín
3117600168,22/02/2018,15/04/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600169,22/02/2018,13/06/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600170,22/02/2018,16/06/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600171,22/02/2018,19/08/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600173,22/02/2018,18/08/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600174,22/02/2018,17/10/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600175,22/02/2018,06/12/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600176,22/02/2018,07/12/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600177,22/02/2018,04/08/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117200423,22/02/2018,09/12/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600178,22/02/2018,30/10/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600172,22/02/2018,04/04/2017,Emergencia,PODER JUDICIAL,176,Progreso
3117600172,22/02/2018,04/04/2017,Emergencia,PODER JUDICIAL,176,Progreso
3117600179,22/02/2018,03/02/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600180,22/02/2018,11/04/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600181,22/02/2018,14/07/2017,Emergencia,PODER JUDICIAL,176,Progreso
3117600182,22/02/2018,03/02/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600183,22/02/2018,19/06/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600185,23/02/2018,19/06/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600184,22/02/2018,14/08/2017,Emergencia,PODER JUDICIAL,176,Chicxulub Pueblo
3117600187,23/02/2018,14/09/2017,Emergencia,PODER JUDICIAL,176,Progreso
3117202464,23/02/2018,19/06/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117201216,23/02/2018,20/06/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600188,23/02/2018,21/06/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600189,23/02/2018,21/06/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600190,23/02/2018,22/06/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117201861,23/02/2018,06/10/2017,Emergencia,PODER JUDICIAL,176,Progreso
3117203852,23/02/2018,09/10/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600191,23/02/2018,14/06/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117206305,23/02/2018,10/01/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117600192,23/02/2018,12/10/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600193,23/02/2018,11/04/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600195,23/02/2018,13/04/2017,Emergencia,PODER JUDICIAL,176,Hunucmá
3117600194,23/02/2018,05/07/2017,Emergencia,PODER JUDICIAL,176,Kanasín
3117600196,23/02/2018,08/07/2017,Emergencia,PODER JUDICIAL,176,Kanasín
3117600197,23/02/2018,18/05/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600198,23/02/2018,06/09/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600199,23/02/2018,19/05/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600200,23/02/2018,21/07/2017,Emergencia,PODER JUDICIAL,176,Kanasín
3117600201,23/02/2018,30/07/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600202,23/02/2018,12/08/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600203,23/02/2018,23/07/2017,Emergencia,PODER JUDICIAL,176,Kanasín
3117600204,23/02/2018,04/09/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600205,23/02/2018,14/10/2015,Seleccione,PODER JUDICIAL,176,Kanasín
3117600206,23/02/2018,05/09/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600207,23/02/2018,21/07/2017,Emergencia,PODER JUDICIAL,176,Kanasín
3117600208,23/02/2018,05/09/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600209,23/02/2018,10/03/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117205034,23/02/2018,07/09/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600210,23/02/2018,13/03/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600212,23/02/2018,07/09/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600211,23/02/2018,02/09/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600213,23/02/2018,11/05/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600214,23/02/2018,07/10/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600216,26/02/2018,01/11/2017,Emergencia,PODER JUDICIAL,176,Timucuy
3117600218,26/02/2018,16/10/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600217,26/02/2018,11/05/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600219,26/02/2018,07/09/2017,Emergencia,PODER JUDICIAL,176,Kanasín
3117600220,26/02/2018,16/02/2017,Emergencia,PODER JUDICIAL,176,Umán
3117600221,26/02/2018,16/10/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600222,26/02/2018,17/10/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600223,26/02/2018,18/10/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600007,26/02/2018,18/10/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600224,26/02/2018,17/02/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600225,26/02/2018,22/02/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600227,26/02/2018,20/04/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600228,26/02/2018,11/04/2017,Emergencia,PODER JUDICIAL,176,Kanasín
3117600229,26/02/2018,22/04/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117206341,26/02/2018,02/01/2018,Preventiva,SECRETARIA DE LAS MUJERES,172,Kanasín
3117206341,26/02/2018,02/01/2018,Preventiva,SECRETARIA DE LAS MUJERES,172,Kanasín
3117206341,26/02/2018,02/01/2018,Preventiva,SECRETARIA DE LAS MUJERES,172,Kanasín
3117206342,26/02/2018,08/01/2018,Seleccione,PODER JUDICIAL,176,Mérida
3117206345,26/02/2018,08/02/2018,Preventiva,SECRETARIA DE LAS MUJERES,172,Mérida
3117600231,27/02/2018,03/06/2017,Emergencia,PODER JUDICIAL,176,Kanasín
3117600232,27/02/2018,02/05/2017,Emergencia,PODER JUDICIAL,176,Kanasín
3117600233,27/02/2018,12/05/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600234,27/02/2018,10/09/2017,Emergencia,PODER JUDICIAL,176,Kanasín
3117600234,27/02/2018,10/09/2017,Emergencia,PODER JUDICIAL,176,Kanasín
3117205701,27/02/2018,23/04/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600107,27/02/2018,13/05/2015,Emergencia,PODER JUDICIAL,176,Mérida
3116800083,27/02/2018,23/04/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600235,27/02/2018,15/05/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600236,27/02/2018,24/04/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600238,27/02/2018,22/06/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600239,27/02/2018,24/06/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600237,27/02/2018,15/05/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117206100,27/02/2018,24/06/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600241,27/02/2018,24/08/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600242,27/02/2018,24/08/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600243,27/02/2018,24/08/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117206375,27/02/2018,22/01/2018,Preventiva,SECRETARIA DE LAS MUJERES,172,Abalá
3117206375,27/02/2018,22/01/2018,Preventiva,SECRETARIA DE LAS MUJERES,172,Abalá
3117206375,27/02/2018,22/01/2018,Preventiva,SECRETARIA DE LAS MUJERES,172,Abalá
3117600244,28/02/2018,25/08/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600247,28/02/2018,14/07/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600248,28/02/2018,13/02/2018,Emergencia,PODER JUDICIAL,176,Umán
3117600249,28/02/2018,14/07/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600250,28/02/2018,17/05/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600251,28/02/2018,15/02/2018,Emergencia,PODER JUDICIAL,176,Dzilam González
3117600252,28/02/2018,15/08/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600253,28/02/2018,17/07/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600254,28/02/2018,05/01/2018,Emergencia,PODER JUDICIAL,176,Timucuy
3117600255,28/02/2018,25/08/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600256,28/02/2018,05/01/2018,Emergencia,PODER JUDICIAL,176,Kanasín
3117600256,28/02/2018,05/01/2018,Emergencia,PODER JUDICIAL,176,Kanasín
3117600258,28/02/2018,09/01/2018,Emergencia,PODER JUDICIAL,176,Kanasín
3117600258,28/02/2018,09/01/2018,Emergencia,PODER JUDICIAL,176,Kanasín
3117600260,01/03/2018,16/01/2018,Emergencia,PODER JUDICIAL,176,Kanasín
3117600261,01/03/2018,22/02/2018,Emergencia,PODER JUDICIAL,176,Kanasín
3117205608,01/03/2018,26/08/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600262,01/03/2018,26/08/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600264,01/03/2018,26/08/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600266,02/03/2018,27/08/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600268,02/03/2018,27/08/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600270,02/03/2018,28/08/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600271,02/03/2018,17/09/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600271,02/03/2018,17/09/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117206431,05/03/2018,12/01/2018,Seleccione,SECRETARIA DE LAS MUJERES,172,Umán
3117206438,05/03/2018,01/02/2018,Seleccione,SECRETARIA DE LAS MUJERES,172,Kanasín
3117600273,05/03/2018,28/08/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600276,06/03/2018,28/10/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600277,06/03/2018,31/10/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600278,06/03/2018,14/12/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600278,06/03/2018,14/12/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117206500,06/03/2018,23/01/2018,Seleccione,SECRETARIA DE LAS MUJERES,172,Kanasín
3117600279,06/03/2018,14/12/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600122,06/03/2018,15/12/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600280,06/03/2018,16/12/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600281,06/03/2018,17/12/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600282,06/03/2018,07/03/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600283,06/03/2018,08/03/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600284,06/03/2018,19/03/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117204271,06/03/2018,19/03/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600286,06/03/2018,02/05/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600287,06/03/2018,02/05/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600288,06/03/2018,04/05/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600289,06/03/2018,04/05/2016,Emergencia,PODER JUDICIAL,176,Mérida
3116900254,07/03/2018,04/05/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600290,07/03/2018,05/05/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600290,07/03/2018,05/05/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600291,07/03/2018,18/09/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600292,07/03/2018,05/07/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117205730,07/03/2018,19/09/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600294,07/03/2018,16/11/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600295,07/03/2018,06/07/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600296,07/03/2018,17/11/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600298,07/03/2018,23/01/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600299,07/03/2018,09/07/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600300,07/03/2018,23/01/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600302,07/03/2018,26/03/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600303,07/03/2018,16/05/2015,Emergencia,PODER JUDICIAL,176,Mocochá
3117600303,07/03/2018,16/05/2015,Emergencia,PODER JUDICIAL,176,Mocochá
3117600088,07/03/2018,02/07/2016,Emergencia,PODER JUDICIAL,176,Cansahcab
3117206339,26/02/2018,03/01/2018,Seleccione,PODER JUDICIAL,176,Kanasín
3117600305,08/03/2018,09/09/2016,Emergencia,PODER JUDICIAL,176,Motul
3117600306,08/03/2018,09/09/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600308,08/03/2018,20/10/2016,Emergencia,PODER JUDICIAL,176,Dzemul
3117600309,08/03/2018,04/11/2016,Emergencia,PODER JUDICIAL,176,Motul
3117206604,08/03/2018,27/02/2018,Emergencia,SECRETARIA DE LAS MUJERES,172,Muna
3117206604,08/03/2018,27/02/2018,Emergencia,SECRETARIA DE LAS MUJERES,172,Muna
3117600311,08/03/2018,29/04/2017,Emergencia,PODER JUDICIAL,176,Telchac Pueblo
3117600312,08/03/2018,02/05/2017,Emergencia,PODER JUDICIAL,176,Conkal
3117600313,08/03/2018,10/11/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600315,08/03/2018,26/05/2017,Emergencia,PODER JUDICIAL,176,Motul
3117202004,08/03/2018,11/07/2017,Emergencia,PODER JUDICIAL,176,Motul
3117206623,08/03/2018,22/01/2018,Emergencia,PODER JUDICIAL,176,Progreso
3117206623,08/03/2018,22/01/2018,Emergencia,PODER JUDICIAL,176,Progreso
3117202004,08/03/2018,25/08/2017,Emergencia,PODER JUDICIAL,176,Motul
3117600314,08/03/2018,10/11/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600316,09/03/2018,20/01/2015,Emergencia,PODER JUDICIAL,176,Kanasín
3117600317,09/03/2018,15/02/2016,Emergencia,PODER JUDICIAL,176,Kanasín
3117600318,09/03/2018,20/02/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117204275,09/03/2018,26/01/2015,Emergencia,PODER JUDICIAL,176,Kanasín
3117600319,09/03/2018,18/02/2015,Emergencia,PODER JUDICIAL,176,Kanasín
3117600320,09/03/2018,17/11/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600321,09/03/2018,21/02/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600322,09/03/2018,27/04/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600323,09/03/2018,27/04/2015,Emergencia,PODER JUDICIAL,176,Kanasín
3117600005,09/03/2018,28/06/2017,Emergencia,PODER JUDICIAL,176,Conkal
3117600324,09/03/2018,04/07/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600326,09/03/2018,18/01/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600325,09/03/2018,10/07/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117200268,09/03/2018,11/07/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600327,09/03/2018,17/06/2015,Emergencia,PODER JUDICIAL,176,Kanasín
3117600329,09/03/2018,10/11/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600328,09/03/2018,20/01/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600330,09/03/2018,18/06/2015,Emergencia,PODER JUDICIAL,176,Kanasín
3117600332,09/03/2018,12/07/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117202832,09/03/2018,30/06/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600333,09/03/2018,04/08/2015,Emergencia,PODER JUDICIAL,176,Kanasín
3117600335,09/03/2018,30/10/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600334,09/03/2018,12/06/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600336,09/03/2018,04/11/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600339,09/03/2018,06/08/2015,Emergencia,PODER JUDICIAL,176,Acanceh
3117600338,09/03/2018,21/09/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600340,09/03/2018,23/02/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117200195,09/03/2018,18/08/2015,Emergencia,PODER JUDICIAL,176,Kanasín
3117600341,09/03/2018,21/09/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600343,09/03/2018,24/08/2015,Emergencia,PODER JUDICIAL,176,Kanasín
3117201815,09/03/2018,21/09/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117201701,09/03/2018,25/08/2015,Emergencia,PODER JUDICIAL,176,Kanasín
3117600344,09/03/2018,23/09/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600346,09/03/2018,26/08/2015,Emergencia,PODER JUDICIAL,176,Kanasín
3117600342,09/03/2018,22/02/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600347,12/03/2018,02/09/2015,Emergencia,PODER JUDICIAL,176,Kanasín
3117600348,12/03/2018,03/09/2015,Emergencia,PODER JUDICIAL,176,Kanasín
3117204130,12/03/2018,04/09/2015,Emergencia,PODER JUDICIAL,176,Kanasín
3117600351,12/03/2018,27/02/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600352,12/03/2018,14/09/2015,Emergencia,PODER JUDICIAL,176,Kanasín
3117600353,12/03/2018,22/04/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600355,12/03/2018,14/09/2015,Emergencia,PODER JUDICIAL,176,Kanasín
3117600357,12/03/2018,18/09/2015,Emergencia,PODER JUDICIAL,176,Kanasín
3117205871,12/03/2018,29/04/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600358,12/03/2018,28/09/2015,Emergencia,PODER JUDICIAL,176,Kanasín
3117204987,12/03/2018,26/04/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600359,12/03/2018,22/01/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600360,12/03/2018,13/10/2015,Emergencia,PODER JUDICIAL,176,Kanasín
3117600362,12/03/2018,22/03/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600363,12/03/2018,14/10/2015,Emergencia,PODER JUDICIAL,176,Kanasín
3117600236,12/03/2018,29/04/2015,Emergencia,PODER JUDICIAL,176,Halachó
3117600364,12/03/2018,27/10/2015,Emergencia,PODER JUDICIAL,176,Kanasín
3117600365,12/03/2018,29/07/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117203129,12/03/2018,23/03/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600367,12/03/2018,30/10/2015,Emergencia,PODER JUDICIAL,176,Kanasín
3117600366,12/03/2018,30/06/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600369,12/03/2018,22/03/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117205292,12/03/2018,01/07/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600370,12/03/2018,30/10/2015,Emergencia,PODER JUDICIAL,176,Kanasín
3117205038,12/03/2018,02/07/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117200709,12/03/2018,30/10/2015,Emergencia,PODER JUDICIAL,176,Kanasín
3117600371,12/03/2018,27/03/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600373,12/03/2018,09/11/2015,Emergencia,PODER JUDICIAL,176,Kanasín
3117600374,12/03/2018,28/11/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600375,12/03/2018,23/11/2015,Emergencia,PODER JUDICIAL,176,Kanasín
3117600376,12/03/2018,24/11/2015,Emergencia,PODER JUDICIAL,176,Kanasín
3117600377,12/03/2018,24/11/2015,Emergencia,PODER JUDICIAL,176,Kanasín
3117600378,12/03/2018,26/11/2015,Emergencia,PODER JUDICIAL,176,Kanasín
3117600379,12/03/2018,21/01/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600381,12/03/2018,10/07/2015,Emergencia,PODER JUDICIAL,176,Kanasín
3117600380,12/03/2018,31/08/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600382,12/03/2018,25/08/2015,Emergencia,PODER JUDICIAL,176,Kanasín
3117600383,12/03/2018,31/08/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600384,12/03/2018,01/09/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600043,12/03/2018,26/08/2015,Emergencia,PODER JUDICIAL,176,Kanasín
3117600385,12/03/2018,21/01/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600387,12/03/2018,06/02/2016,Emergencia,PODER JUDICIAL,176,Kanasín
3117600386,12/03/2018,03/09/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600389,12/03/2018,04/09/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117201410,12/03/2018,28/03/2016,Emergencia,PODER JUDICIAL,176,Kanasín
3117200469,12/03/2018,28/03/2016,Emergencia,PODER JUDICIAL,176,Kanasín
3117600390,13/03/2018,12/04/2016,Emergencia,PODER JUDICIAL,176,Kanasín
3116800073,13/03/2018,04/09/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600391,13/03/2018,25/04/2016,Emergencia,PODER JUDICIAL,176,Kanasín
3117600392,13/03/2018,26/04/2016,Emergencia,PODER JUDICIAL,176,Kanasín
3117600392,13/03/2018,26/04/2016,Emergencia,PODER JUDICIAL,176,Kanasín
3117600393,13/03/2018,02/05/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600393,13/03/2018,02/05/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600394,13/03/2018,27/04/2016,Emergencia,PODER JUDICIAL,176,Kanasín
3117600273,13/03/2018,04/09/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600395,13/03/2018,27/04/2016,Emergencia,PODER JUDICIAL,176,Kanasín
3117600395,13/03/2018,27/04/2016,Emergencia,PODER JUDICIAL,176,Kanasín
3117600396,13/03/2018,15/03/2017,Emergencia,PODER JUDICIAL,176,Kanasín
3117600397,13/03/2018,28/04/2016,Emergencia,PODER JUDICIAL,176,Acanceh
3117600398,13/03/2018,15/03/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600398,13/03/2018,15/03/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600399,13/03/2018,24/05/2016,Emergencia,PODER JUDICIAL,176,Kanasín
3117600401,13/03/2018,04/11/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600402,13/03/2018,04/06/2016,Emergencia,PODER JUDICIAL,176,Kanasín
3117600296,13/03/2018,04/11/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600404,13/03/2018,08/06/2016,Emergencia,PODER JUDICIAL,176,Kanasín
3117600403,13/03/2018,16/03/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600405,13/03/2018,05/11/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600406,13/03/2018,08/06/2016,Emergencia,PODER JUDICIAL,176,Seyé
3117600407,13/03/2018,05/11/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117200176,13/03/2018,09/06/2016,Emergencia,PODER JUDICIAL,176,Kanasín
3117600409,13/03/2018,05/11/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600408,13/03/2018,31/07/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600410,13/03/2018,03/08/2016,Emergencia,PODER JUDICIAL,176,Kanasín
3117600411,13/03/2018,07/01/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600412,13/03/2018,24/11/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600413,13/03/2018,07/01/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600414,13/03/2018,24/08/2016,Emergencia,PODER JUDICIAL,176,Kanasín
3117200493,13/03/2018,22/10/2016,Emergencia,PODER JUDICIAL,176,Kanasín
3117600416,13/03/2018,08/01/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600418,13/03/2018,24/10/2016,Emergencia,PODER JUDICIAL,176,Kanasín
3117204422,13/03/2018,07/03/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600420,13/03/2018,07/03/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600419,13/03/2018,24/11/2016,Emergencia,PODER JUDICIAL,176,Kanasín
3117600422,13/03/2018,02/01/2017,Emergencia,PODER JUDICIAL,176,Kanasín
3117600423,13/03/2018,09/03/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600417,13/03/2018,12/01/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600417,13/03/2018,12/01/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600424,13/03/2018,10/03/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600425,13/03/2018,10/01/2017,Emergencia,PODER JUDICIAL,176,Kanasín
3117600425,13/03/2018,10/01/2017,Seleccione,PODER JUDICIAL,176,Kanasín
3117600426,13/03/2018,10/03/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600427,13/03/2018,12/01/2017,Emergencia,PODER JUDICIAL,176,Mérida
3117600429,14/03/2018,27/04/2017,Emergencia,PODER JUDICIAL,176,Chumayel
3117600432,14/03/2018,10/05/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600431,14/03/2018,13/01/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600430,14/03/2018,31/05/2016,Emergencia,PODER JUDICIAL,176,Izamal
3117600434,14/03/2018,11/05/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600434,14/03/2018,11/05/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600435,14/03/2018,13/01/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600436,14/03/2018,13/05/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600437,14/03/2018,10/08/2016,Emergencia,PODER JUDICIAL,176,Izamal
3117600437,14/03/2018,10/08/2016,Emergencia,PODER JUDICIAL,176,Izamal
3116800010,14/03/2018,13/05/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600438,14/03/2018,20/03/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600439,14/03/2018,12/07/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600440,14/03/2018,12/07/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600441,14/03/2018,03/10/2016,Emergencia,PODER JUDICIAL,176,Izamal
3117600441,14/03/2018,03/10/2016,Emergencia,PODER JUDICIAL,176,Izamal
3117600443,14/03/2018,12/07/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117600442,14/03/2018,13/04/2015,Emergencia,PODER JUDICIAL,176,Mérida
3117600444,14/03/2018,13/07/2016,Emergencia,PODER JUDICIAL,176,Mérida
3117203428,14/03/2018,12/09/2016,Emergencia,PODER JUDICIAL,176,Mérida
